"Library Name";"Library Type";"Library Language";"title";"originalTitle";"SeasonNames";"SeasonNumbers";"SeasonRatingKeys";"year";"tvdbid";"imdbid";"tmdbid";"ratingKey";"Path";"RootFoldername";"MultipleVersions";"PlexPosterUrl";"PlexBackgroundUrl";"PlexSeasonUrls"
"Movies";"movie";"en";"Beneath the Planet of the Apes";;;;;"1970";"2793";"tt0065462";"1685";"42214";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/42214/thumb/1728225128";"/library/metadata/42214/art/1728225128";
"Movies";"movie";"en";"The Best Man Holiday";;;;;"2013";"5484";"tt2083355";"146304";"44028";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/44028/thumb/1728225129";"/library/metadata/44028/art/1728225129";
"Movies";"movie";"en";"Beverly Hills Chihuahua";;;;;"2008";"5317";"tt1014775";"14405";"55703";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55703/thumb/1728225129";;
"Movies";"movie";"en";"Beverly Hills Chihuahua 2";;;;;"2011";"7806";"tt1482393";"54540";"54900";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54900/thumb/1728225130";;
"Movies";"movie";"en";"Beverly Hills Chihuahua 3: Viva La Fiesta!";;;;;"2012";"9842";"tt2224075";"105965";"54915";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54915/thumb/1728225130";;
"Movies";"movie";"en";"Beyond Infinity: Buzz and the Journey to Lightyear";;;;;"2022";"337757";"tt16026684";"979163";"38056";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/38056/thumb/1728225130";"/library/metadata/38056/art/1728225130";
"Movies";"movie";"en";"Big Hero 6";;;;;"2014";"151";"tt2245084";"177572";"54916";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54916/thumb/1728225131";;
"Movies";"movie";"en";"Bill & Ted Face the Music";;;;;"2020";"24045";"tt1086064";"501979";"43179";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43179/thumb/1728225131";"/library/metadata/43179/art/1728225131";
"Movies";"movie";"en";"Bill & Ted's Bogus Journey";;;;;"1991";"2559";"tt0101452";"1649";"43191";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43191/thumb/1728225132";"/library/metadata/43191/art/1728225132";
"Movies";"movie";"en";"Bill & Ted's Excellent Adventure";;;;;"1989";"2332";"tt0096928";"1648";"43196";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/43196/thumb/1728225132";"/library/metadata/43196/art/1728225132";
"Movies";"movie";"en";"Bird Box";;;;;"2018";"70";"tt2737304";"405774";"14007";"/data/Movies/";"Bird Box (2018)";"False";"/library/metadata/14007/thumb/1728225133";"/library/metadata/14007/art/1728225133";
"Movies";"movie";"en";"The Birds";;;;;"1963";"2443";"tt0056869";"571";"40038";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40038/thumb/1728225134";"/library/metadata/40038/art/1728225134";
"Movies";"movie";"en";"Birds of Prey";"Birds of Prey and the Fantabulous Emancipation of One Harley Quinn";;;;"2020";"43390";"tt7713068";"495764";"39023";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39023/thumb/1728225136";"/library/metadata/39023/art/1728225136";
"Movies";"movie";"en";"Black Adam";;;;;"2022";"33190";"tt6443346";"436270";"39024";"/data/Movies/";"2. Movies - DC";"False";"/library/metadata/39024/thumb/1728225137";"/library/metadata/39024/art/1728225137";
"Movies";"movie";"en";"Black Christmas";;;;;"2019";"131978";"tt10481868";"551808";"43800";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43800/thumb/1728225138";"/library/metadata/43800/art/1728225138";
"Movies";"movie";"en";"Black Friday";;;;;"2021";"290246";"tt11649338";"765869";"14023";"/data/Movies/";"Black Friday (2021)";"False";"/library/metadata/14023/thumb/1728225139";"/library/metadata/14023/art/1728225139";
"Movies";"movie";"en";"Black Hawk Down";;;;;"2001";"1059";"tt0265086";"855";"14031";"/data/Movies/";"Black Hawk Down (2001)";"False";"/library/metadata/14031/thumb/1728225140";"/library/metadata/14031/art/1728225140";
"Movies";"movie";"en";"Black Panther";;;;;"2018";"48";"tt1825683";"284054";"40860";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/40860/thumb/1728225141";"/library/metadata/40860/art/1728225141";
"Movies";"movie";"en";"Black Panther: Wakanda Forever";;;;;"2022";"31110";"tt9114286";"505642";"40914";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/40914/thumb/1728225143";"/library/metadata/40914/art/1728225143";
"Movies";"movie";"en";"Black Widow";;;;;"2021";"27759";"tt3480822";"497698";"40921";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/40921/thumb/1728225144";"/library/metadata/40921/art/1728225144";
"Movies";"movie";"en";"Blade";;;;;"1998";"1651";"tt0120611";"36647";"39398";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39398/thumb/1728225145";"/library/metadata/39398/art/1728225145";
"Movies";"movie";"en";"Blade II";;;;;"2002";"2004";"tt0187738";"36586";"39402";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39402/thumb/1728225146";"/library/metadata/39402/art/1728225146";
"Movies";"movie";"en";"Blade Runner";;;;;"1982";"343";"tt0083658";"78";"14032";"/data/Movies/";"Blade Runner (1982)";"False";"/library/metadata/14032/thumb/1728225147";"/library/metadata/14032/art/1728225147";
"Movies";"movie";"en";"Blade Runner 2049";;;;;"2017";"117";"tt1856101";"335984";"44158";"/data/Movies/";"Blade Runner 2049 (2017)";"False";"/library/metadata/44158/thumb/1728225148";;
"Movies";"movie";"en";"Blade: Trinity";;;;;"2004";"1700";"tt0359013";"36648";"39403";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39403/thumb/1728225148";"/library/metadata/39403/art/1728225148";
"Movies";"movie";"en";"Blades of Glory";;;;;"2007";"5001";"tt0445934";"9955";"14037";"/data/Movies/";"Blades of Glory (2007)";"False";"/library/metadata/14037/thumb/1728225149";"/library/metadata/14037/art/1728225149";
"Movies";"movie";"en";"The Blind Side";;;;;"2009";"1411";"tt0878804";"22881";"13603";"/data/Movies/";"The Blind Side (2009)";"False";"/library/metadata/13603/thumb/1728225150";"/library/metadata/13603/art/1728225150";
"Movies";"movie";"en";"Blink Twice";;;;;"2024";"356099";"tt14858658";"840705";"56472";"/data/Movies/";"Blink Twice (2024)";"False";"/library/metadata/56472/thumb/1728225151";"/library/metadata/56472/art/1728225151";
"Movies";"movie";"en";"Blood Diamond";;;;;"2006";"1357";"tt0450259";"1372";"13140";"/data/Movies/";"Blood Diamond (2006)";"False";"/library/metadata/13140/thumb/1728225151";"/library/metadata/13140/art/1728225151";
"Movies";"movie";"en";"Bloodshot";;;;;"2020";"54113";"tt1634106";"338762";"13141";"/data/Movies/";"Bloodshot (2020)";"False";"/library/metadata/13141/thumb/1728225152";"/library/metadata/13141/art/1728225152";
"Movies";"movie";"en";"Blue Beetle";;;;;"2023";"156176";"tt9362930";"565770";"39407";"/data/Movies/";"7. Movies - Marvel";"False";"/library/metadata/39407/thumb/1728225154";"/library/metadata/39407/art/1728225154";
"Movies";"movie";"en";"Bobby";;;;;"2006";"6919";"tt0308055";"10741";"13146";"/data/Movies/";"Bobby (2006)";"False";"/library/metadata/13146/thumb/1728225156";"/library/metadata/13146/art/1728225156";
"Movies";"movie";"en";"Bolt";;;;;"2008";"918";"tt0397892";"13053";"55704";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55704/thumb/1728225156";"/library/metadata/55704/art/1728225156";
"Movies";"movie";"en";"The Book of Eli";;;;;"2010";"4009";"tt1037705";"20504";"14850";"/data/Movies/";"The Book of Eli (2010)";"False";"/library/metadata/14850/thumb/1728225156";"/library/metadata/14850/art/1728225156";
"Movies";"movie";"en";"Borat";"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan";;;;"2006";"3185";"tt0443453";"496";"13147";"/data/Movies/";"Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)";"False";"/library/metadata/13147/thumb/1728225157";"/library/metadata/13147/art/1728225157";
"Movies";"movie";"en";"The Bourne Identity";;;;;"2002";"730";"tt0258463";"2501";"42642";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/42642/thumb/1728225157";"/library/metadata/42642/art/1728225157";
"Movies";"movie";"en";"The Bourne Supremacy";;;;;"2004";"842";"tt0372183";"2502";"42665";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/42665/thumb/1728225158";"/library/metadata/42665/art/1728225158";
"Movies";"movie";"en";"The Bourne Ultimatum";;;;;"2007";"1421";"tt0440963";"2503";"42666";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/42666/thumb/1728225158";"/library/metadata/42666/art/1728225158";
"Movies";"movie";"en";"Boyz n the Hood";;;;;"1991";"5138";"tt0101507";"650";"15038";"/data/Movies/";"Boyz n the Hood (1991)";"False";"/library/metadata/15038/thumb/1728225160";"/library/metadata/15038/art/1728225160";
"Movies";"movie";"en";"Bram Stoker's Dracula";;;;;"1992";"1717";"tt0103874";"6114";"39886";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39886/thumb/1728225161";"/library/metadata/39886/art/1728225161";
"Movies";"movie";"en";"Brave";;;;;"2012";"186";"tt1217209";"62177";"54917";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54917/thumb/1728225162";"/library/metadata/54917/art/1728225162";
"Movies";"movie";"en";"Braveheart";;;;;"1995";"703";"tt0112573";"197";"15047";"/data/Movies/";"Braveheart (1995)";"False";"/library/metadata/15047/thumb/1728225163";"/library/metadata/15047/art/1728225163";
"Movies";"movie";"en";"Breakfast at Tiffany's";;;;;"1961";"1816";"tt0054698";"164";"12326";"/data/Movies/";"Breakfast at Tiffany's (1961)";"False";"/library/metadata/12326/thumb/1728225166";"/library/metadata/12326/art/1728225166";
"Movies";"movie";"en";"The Breakfast Club";;;;;"1985";"1323";"tt0088847";"2108";"14191";"/data/Movies/";"The Breakfast Club (1985)";"False";"/library/metadata/14191/thumb/1728225165";"/library/metadata/14191/art/1728225165";
"Movies";"movie";"en";"Bride of Chucky";;;;;"1998";"2319";"tt0144120";"11932";"40611";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40611/thumb/1728225166";"/library/metadata/40611/art/1728225166";
"Movies";"movie";"en";"Bridge to Terabithia";;;;;"2007";"1095";"tt0398808";"1265";"55712";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55712/thumb/1728225167";;
"Movies";"movie";"en";"Brightburn";;;;;"2019";"16969";"tt7752126";"531309";"12330";"/data/Movies/";"Brightburn (2019)";"False";"/library/metadata/12330/thumb/1728225168";"/library/metadata/12330/art/1728225168";
"Movies";"movie";"en";"Brother Bear";;;;;"2003";"1157";"tt0328880";"10009";"55713";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55713/thumb/1728225169";"/library/metadata/55713/art/1728225169";
"Movies";"movie";"en";"Brother Bear 2";;;;;"2006";"1239";"tt0465925";"10010";"55726";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55726/thumb/1728225170";;
"Movies";"movie";"en";"Bruce Almighty";;;;;"2003";"277";"tt0315327";"310";"12340";"/data/Movies/";"Bruce Almighty (2003)";"False";"/library/metadata/12340/thumb/1728225171";"/library/metadata/12340/art/1728225171";
"Movies";"movie";"en";"Bruised";;;;;"2021";;"tt15407686";;"39890";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39890/thumb/1728225171";"/library/metadata/39890/art/1728225171";
"Movies";"movie";"en";"Bubble Boy";;;;;"2001";"7205";"tt0258470";"9683";"12341";"/data/Movies/";"Bubble Boy (2001)";"False";"/library/metadata/12341/thumb/1728225172";"/library/metadata/12341/art/1728225172";
"Movies";"movie";"en";"The Bucket List";;;;;"2007";"6249";"tt0825232";"7350";"14205";"/data/Movies/";"The Bucket List (2007)";"False";"/library/metadata/14205/thumb/1728225173";"/library/metadata/14205/art/1728225173";
"Movies";"movie";"en";"A Bug's Life";;;;;"1998";"708";"tt0120623";"9487";"55437";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55437/thumb/1728225174";"/library/metadata/55437/art/1728225174";
"Movies";"movie";"en";"Bumblebee";;;;;"2018";"52";"tt4701182";"424783";"41484";"/data/Movies/";"9. Movies - Series";"False";"/library/metadata/41484/thumb/1728225175";"/library/metadata/41484/art/1728225175";
"Movies";"movie";"en";"Buzz Lightyear of Star Command: The Adventure Begins";;;;;"2000";"4350";"tt0181196";"16187";"55729";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55729/thumb/1728225176";;
"Movies";"movie";"en";"The Cabin in the Woods";;;;;"2012";"963";"tt1259521";"22970";"40069";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/40069/thumb/1728225177";"/library/metadata/40069/art/1728225177";
"Movies";"movie";"en";"Caddyshack";;;;;"1980";"3856";"tt0080487";"11977";"12345";"/data/Movies/";"Caddyshack (1980)";"False";"/library/metadata/12345/thumb/1728225178";"/library/metadata/12345/art/1728225178";
"Movies";"movie";"en";"El Camino: A Breaking Bad Movie";;;;;"2019";"131199";"tt9243946";"559969";"13774";"/data/Movies/";"El Camino A Breaking Bad Movie (2019)";"False";"/library/metadata/13774/thumb/1728225179";"/library/metadata/13774/art/1728225179";
"Movies";"movie";"en";"Camp Rock 2: The Final Jam";;;;;"2010";"1496";"tt1252380";"44244";"54918";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54918/thumb/1728225180";"/library/metadata/54918/art/1728225180";
"Movies";"movie";"en";"The Campaign";;;;;"2012";"1771";"tt1790886";"77953";"56343";"/data/Movies/";"The Campaign (2012)";"False";"/library/metadata/56343/thumb/1728225181";"/library/metadata/56343/art/1728225181";
"Movies";"movie";"en";"Candyman";;;;;"1992";"3467";"tt0103919";"9529";"39897";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39897/thumb/1728225182";"/library/metadata/39897/art/1728225182";
"Movies";"movie";"en";"Candyman";;;;;"2021";"131680";"tt9347730";"565028";"39901";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39901/thumb/1728225183";"/library/metadata/39901/art/1728225183";
"Movies";"movie";"en";"The Caped Crusader Caper Scooby Meets Batman and Robin";;;;;;;;;"48404";"/data/Movies/";"1. Movies - Animated";"False";"/library/metadata/48404/thumb/1728225183";"/library/metadata/48404/art/1728225183";
"Movies";"movie";"en";"Captain America: Civil War";;;;;"2016";"118";"tt3498820";"271110";"40922";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/40922/thumb/1728225184";"/library/metadata/40922/art/1728225184";
"Movies";"movie";"en";"Captain America: The Winter Soldier";;;;;"2014";"965";"tt1843866";"100402";"40924";"/data/Movies/";"8. Movies - MCU - Infinity Saga";"False";"/library/metadata/40924/thumb/1728225184";"/library/metadata/40924/art/1728225184";
"Movies";"movie";"en";"Carrie";;;;;"1976";"4084";"tt0074285";"7340";"39902";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39902/thumb/1728225185";"/library/metadata/39902/art/1728225185";
"Movies";"movie";"en";"Carrie";;;;;"2002";"10492";"tt0319970";"7342";"39903";"/data/Movies/";"4. Movies - Horror";"False";"/library/metadata/39903/thumb/1728225185";"/library/metadata/39903/art/1728225185";
"Movies";"movie";"en";"Cars";;;;;"2006";"562";"tt0317219";"920";"55731";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/55731/thumb/1728225186";"/library/metadata/55731/art/1728225186";
"Movies";"movie";"en";"Cars 2";;;;;"2011";"709";"tt1216475";"49013";"54919";"/data/Movies/";"13. Movies - Disney";"False";"/library/metadata/54919/thumb/1728225186";"/library/metadata/54919/art/1728225186";
"Movies";"movie";"en";"Cashback";;;;;"2004";;"tt0409799";"444308";"15252";"/data/Movies/";"Cashback (2004)";"False";"/library/metadata/15252/thumb/1728225187";"/library/metadata/15252/art/1728225187";
"Movies";"movie";"en";"Casino Royale";;;;;"2006";"330";"tt0381061";"36557";"43452";"/data/Movies/";"5. Movies - James Bond";"False";"/library/metadata/43452/thumb/1728225187";"/library/metadata/43452/art/1728225187";
"Movies";"movie";"en";"Cassandra's Dream";;;;;"2007";"6556";"tt0795493";"4787";"13489";"/data/Movies/";"Cassandra's Dream (2007)";"False";"/library/metadata/13489/thumb/1728225189";"/library/metadata/13489/art/1728225189";
"Movies";"movie";"en";"Castle in the Sky";"天空の城ラピュタ";;;;"1986";"1441";"tt0092067";"10515";"44198";"/data/Movies/";"11. Movies - Studio Ghibli";"False";"/library/metadata/44198/thumb/1728225190";"/library/metadata/44198/art/1728225190";
"Movies";"movie";"en";"The Cat Returns";"猫の恩返し";;;;"2002";"2413";"tt0347618";"15370";"44249";"/data/Movies/";"11. Movies - Studio Ghibli";"False";"/library/metadata/44249/thumb/1728225192";"/library/metadata/44249/art/1728225192";
"Movies";"movie";"en";"Chaos Walking";;;;;"2021";"19442";"tt2076822";"412656";"13490";"/data/Movies/";"Chaos Walking (2021)";"False";"/library/metadata/13490/thumb/1728225193";"/library/metadata/13490/art/1728225193";
"Movies";"movie";"en";"Chappie";;;;;"2015";"317";"tt1823672";"198184";"13505";"/data/Movies/";"Chappie (2015)";"False";"/library/metadata/13505/thumb/1728225194";"/library/metadata/13505/art/1728225194";
"Movies";"movie";"en";"Charlie Bartlett";;;;;"2008";"6005";"tt0423977";"8669";"14985";"/data/Movies/";"Charlie Bartlett (2007)";"False";"/library/metadata/14985/thumb/1728225195";"/library/metadata/14985/art/1728225195";
"Movies";"movie";"en";"A Charlie Brown Christmas";;;;;"1965";"5722";"tt0059026";"13187";"43717";"/data/Movies/";"3. Movies - Holiday";"False";"/library/metadata/43717/thumb/1728225196";"/library/metadata/43717/art/1728225196";
"Movies";"movie";"en";"Charlie Wilson's War";;;;;"2007";"4500";"tt0472062";"6538";"15244";"/data/Movies/";"Charlie Wilson's War (2007)";"False";"/library/metadata/15244/thumb/1728225197";"/library/metadata/15244/art/1728225197";
"Movies";"movie";"en";"Charlie's Angels";;;;;"2019";"19409";"tt5033998";"458897";"15249";"/data/Movies/";"Charlie's Angels (2019)";"False";"/library/metadata/15249/thumb/1728225198";"/library/metadata/15249/art/1728225198";
